state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,029,0014,42602,1,35.356615,-119.062613,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,8351,95.0,Y,363,365,0,409,0.0,,Certified,25.113499,9.733025,57.2,2021-10-04 21:00,56.2,2021-12-01 19:00,54.8,2021-12-02 19:00,54.6,2021-11-30 19:00,,,,,54.6,48.4,41.9,36.3,31.1,25.5,11.9,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-22
06,029,2012,42602,1,35.331612,-118.999961,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8039,92.0,Y,348,365,0,721,,,Certified,12.010412,8.570247,68.1,2021-11-30 17:00,67.0,2021-12-02 18:00,58.9,2021-11-30 18:00,58.0,2021-11-29 17:00,,,,,38.0,34.1,28.8,23.9,16.7,9.9,3.2,Bakersfield-Muni,2000 South Union Ave. Bakersfield CA  93307,California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-22
06,029,2012,42602,1,35.331612,-118.999961,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8039,92.0,Y,348,365,0,721,0.0,,Certified,27.904885,9.393453,68.1,2021-11-30 17:00,67.0,2021-12-02 18:00,55.5,2021-01-15 18:00,52.9,2021-12-03 18:00,,,,,55.5,49.9,44.9,39.7,33.8,27.4,16.2,Bakersfield-Muni,2000 South Union Ave. Bakersfield CA  93307,California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-22
06,029,2019,42602,1,35.376953,-119.043889,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,2021,Parts per billion,No Events,7283,83.0,Y,316,365,0,1477,,,Certified,22.548373,9.002032,67.7,2021-12-01 18:00,65.0,2021-12-01 17:00,64.3,2021-12-02 17:00,64.0,2021-11-29 17:00,,,,,47.2,43.8,38.3,34.5,28.3,21.6,11.8,Bakersfield-Westwind,2001 Westwind Drive,California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-22
06,029,2019,42602,1,35.376953,-119.043889,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,2021,Parts per billion,No Events,7283,83.0,N,316,365,0,1477,0.0,,Certified,35.712025,9.159565,67.7,2021-12-01 18:00,64.3,2021-12-02 17:00,64.0,2021-11-29 17:00,61.8,2021-11-30 18:00,,,,,61.8,56.2,51.0,48.1,41.7,35.2,24.9,Bakersfield-Westwind,2001 Westwind Drive,California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-22
06,065,0012,42602,1,33.92086,-116.85841,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,8688,99.0,Y,365,365,0,72,,,Certified,8.678419,9.583797,56.8,2021-10-21 22:00,56.8,2021-12-02 19:00,53.3,2021-12-02 20:00,49.3,2021-07-08 04:00,,,,,40.3,37.3,30.4,23.5,12.1,4.5,1.2,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-07-17
06,065,0012,42602,1,33.92086,-116.85841,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,No Events,8688,99.0,Y,365,365,0,72,0.0,,Certified,24.559178,11.584409,56.8,2021-10-21 22:00,56.8,2021-12-02 19:00,49.3,2021-07-08 04:00,48.5,2021-03-02 19:00,,,,,48.5,47.4,43.9,40.3,32.7,24.3,9.3,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-07-17
06,065,1016,42602,1,33.944713,-116.830074,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Events Included,8013,91.0,Y,333,365,8013,747,,,Certified,2.821503,2.694143,33.5,2021-12-02 18:00,29.3,2021-12-02 17:00,28.3,2021-12-03 16:00,27.2,2021-12-03 18:00,,,,,12.6,10.2,7.8,6.0,3.9,2.0,0.3,Morongo Air Monitoring Station,"12160 Santiago Rd. Banning, CA 92220",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-22
06,065,1016,42602,1,33.944713,-116.830074,NAD83,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2021,Parts per billion,Events Included,8013,91.0,Y,333,365,8013,747,0.0,,Certified,7.049249,4.292194,33.5,2021-12-02 18:00,24.0,2021-11-15 19:00,21.6,2021-02-09 20:00,20.6,2021-11-09 18:00,,,,,21.6,19.6,15.5,12.2,8.9,6.2,2.3,Morongo Air Monitoring Station,"12160 Santiago Rd. Banning, CA 92220",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-22
06,071,0001,42602,1,34.89405,-117.02471,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8214,94.0,Y,352,365,0,546,,,Certified,14.555065,11.604682,62.4,2021-05-06 02:00,57.5,2021-08-15 00:00,56.5,2021-05-06 01:00,56.3,2021-04-02 23:00,,,,,43.8,41.1,36.6,32.6,23.4,10.2,2.6,Barstow,"301 E. Mountain View, BARSTOW",California,San Bernardino,Barstow,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-22
