state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,089,0007,44201,1,40.452913,-122.298866,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,5838,66.0,N,241,365,0,0,0,0,Certified,0.045353,0.009168,0.075,2023-07-20 09:00,0.069,2023-07-19 10:00,0.064,2023-07-18 11:00,0.064,2023-08-10 11:00,,,,,0.064,0.063,0.059,0.057,0.052,0.046,0.033,Anderson - North Street," 2220 NORTH STREET, ANDERSON, CA 96007",California,Shasta,Anderson,39820,"Redding, CA",2024-05-24
06,089,0007,44201,1,40.452913,-122.298866,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,4133,66.0,N,241,365,0,0,1,1,Certified,0.045398,0.009374,0.075,2023-07-20 09:00,0.069,2023-07-19 10:00,0.064,2023-07-18 11:00,0.064,2023-08-10 11:00,,,,,0.064,0.063,0.06,0.057,0.052,0.046,0.033,Anderson - North Street," 2220 NORTH STREET, ANDERSON, CA 96007",California,Shasta,Anderson,39820,"Redding, CA",2024-05-24
06,067,0006,44201,1,38.613779,-121.368014,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,8259,89.0,Y,326,365,0,501,0,0,Certified,0.049212,0.013894,0.104,2023-08-07 13:00,0.091,2023-07-21 14:00,0.09,2023-07-22 12:00,0.088,2023-08-15 16:00,,,,,0.088,0.085,0.075,0.07,0.057,0.047,0.035,Sacramento-Del Paso Manor,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,40900,"Sacramento--Roseville--Arden-Arcade, CA",2024-05-24
06,067,0006,44201,1,38.613779,-121.368014,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8276,88.0,Y,322,365,0,0,0,0,Certified,0.043385,0.012645,0.08,2023-07-20 11:00,0.078,2023-07-21 10:00,0.077,2023-07-02 10:00,0.077,2023-07-11 11:00,,,,,0.077,0.074,0.065,0.06,0.051,0.042,0.029,Sacramento-Del Paso Manor,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,40900,"Sacramento--Roseville--Arden-Arcade, CA",2024-05-24
06,067,0006,44201,1,38.613779,-121.368014,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8276,88.0,Y,322,365,0,0,4,4,Certified,0.043385,0.012645,0.08,2023-07-20 11:00,0.078,2023-07-21 10:00,0.077,2023-07-02 10:00,0.077,2023-07-11 11:00,,,,,0.077,0.074,0.065,0.06,0.051,0.042,0.029,Sacramento-Del Paso Manor,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,40900,"Sacramento--Roseville--Arden-Arcade, CA",2024-05-24
06,067,0006,44201,1,38.613779,-121.368014,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,5878,88.0,Y,323,365,0,0,9,9,Certified,0.043632,0.012495,0.08,2023-07-20 11:00,0.078,2023-07-21 10:00,0.077,2023-07-02 10:00,0.077,2023-07-11 11:00,,,,,0.077,0.074,0.065,0.061,0.051,0.043,0.029,Sacramento-Del Paso Manor,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,40900,"Sacramento--Roseville--Arden-Arcade, CA",2024-05-24
06,029,5002,44201,1,35.23918,-118.78863,NAD83,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,8194,97.0,Y,354,365,0,566,0,0,Certified,0.058607,0.017994,0.109,2023-08-29 14:00,0.108,2023-08-23 16:00,0.108,2023-08-24 15:00,0.103,2023-09-15 15:00,,,,,0.103,0.094,0.089,0.084,0.072,0.056,0.038,Arvin-Di Giorgio,"19405 BUENA VISTA BLVD, ARVIN, CA., 93203",California,Kern,Arvin,12540,"Bakersfield, CA",2024-05-24
06,029,5002,44201,1,35.23918,-118.78863,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8481,95.0,Y,347,365,0,0,6,6,Certified,0.051412,0.015573,0.095,2023-08-24 10:00,0.093,2023-08-23 11:00,0.09,2023-08-31 09:00,0.088,2023-09-15 10:00,,,,,0.088,0.083,0.077,0.072,0.064,0.049,0.032,Arvin-Di Giorgio,"19405 BUENA VISTA BLVD, ARVIN, CA., 93203",California,Kern,Arvin,12540,"Bakersfield, CA",2024-05-24
06,029,5002,44201,1,35.23918,-118.78863,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8481,96.0,Y,349,365,0,0,25,25,Certified,0.051562,0.015653,0.095,2023-08-24 10:00,0.093,2023-08-23 11:00,0.09,2023-08-31 09:00,0.088,2023-09-15 10:00,,,,,0.088,0.083,0.077,0.073,0.064,0.049,0.032,Arvin-Di Giorgio,"19405 BUENA VISTA BLVD, ARVIN, CA., 93203",California,Kern,Arvin,12540,"Bakersfield, CA",2024-05-24
06,029,5002,44201,1,35.23918,-118.78863,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,6037,97.0,Y,353,365,0,0,45,45,Certified,0.051626,0.015595,0.095,2023-08-24 10:00,0.093,2023-08-23 11:00,0.09,2023-08-31 09:00,0.088,2023-09-15 10:00,,,,,0.088,0.082,0.077,0.072,0.064,0.049,0.033,Arvin-Di Giorgio,"19405 BUENA VISTA BLVD, ARVIN, CA., 93203",California,Kern,Arvin,12540,"Bakersfield, CA",2024-05-24
06,079,8002,44201,1,35.49453,-120.66617,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,8221,95.0,Y,348,365,0,539,0,0,Certified,0.04275,0.008942,0.073,2023-07-21 11:00,0.071,2023-10-19 12:00,0.068,2023-06-30 11:00,0.066,2023-07-01 12:00,,,,,0.066,0.064,0.059,0.055,0.048,0.041,0.032,Atascadero,"5599 Traffic Way, Atascadero CA",California,San Luis Obispo,Atascadero,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2024-05-24
06,079,8002,44201,1,35.49453,-120.66617,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8512,95.0,Y,345,365,0,0,0,0,Certified,0.037406,0.008033,0.059,2023-07-21 09:00,0.057,2023-08-30 10:00,0.056,2023-07-17 13:00,0.055,2023-04-24 11:00,,,,,0.055,0.055,0.051,0.048,0.043,0.037,0.028,Atascadero,"5599 Traffic Way, Atascadero CA",California,San Luis Obispo,Atascadero,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2024-05-24
06,079,8002,44201,1,35.49453,-120.66617,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8512,95.0,Y,345,365,0,0,0,0,Certified,0.037406,0.008033,0.059,2023-07-21 09:00,0.057,2023-08-30 10:00,0.056,2023-07-17 13:00,0.055,2023-04-24 11:00,,,,,0.055,0.055,0.051,0.048,0.043,0.037,0.028,Atascadero,"5599 Traffic Way, Atascadero CA",California,San Luis Obispo,Atascadero,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2024-05-24
06,079,8002,44201,1,35.49453,-120.66617,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,6055,95.0,Y,348,365,0,0,0,0,Certified,0.037417,0.00799,0.059,2023-07-21 09:00,0.057,2023-08-30 10:00,0.056,2023-07-17 13:00,0.055,2023-04-24 11:00,,,,,0.055,0.055,0.052,0.048,0.043,0.037,0.028,Atascadero,"5599 Traffic Way, Atascadero CA",California,San Luis Obispo,Atascadero,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2024-05-24
06,061,0003,44201,1,38.93568,-121.09959,NAD83,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,8414,95.0,Y,348,365,0,346,0,0,Certified,0.04444,0.010881,0.074,2023-07-11 17:00,0.073,2023-06-30 15:00,0.073,2023-07-19 15:00,0.072,2023-08-31 15:00,,,,,0.072,0.068,0.064,0.059,0.052,0.043,0.031,Auburn-Atwood,"11645 Atwood Street, Auburn",California,Placer,Auburn,40900,"Sacramento--Roseville--Arden-Arcade, CA",2024-05-24
06,061,0003,44201,1,38.93568,-121.09959,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8421,95.0,Y,348,365,0,0,0,0,Certified,0.040046,0.010002,0.067,2023-07-19 11:00,0.066,2023-07-11 12:00,0.066,2023-08-31 11:00,0.064,2023-06-30 11:00,,,,,0.064,0.061,0.056,0.054,0.047,0.039,0.027,Auburn-Atwood,"11645 Atwood Street, Auburn",California,Placer,Auburn,40900,"Sacramento--Roseville--Arden-Arcade, CA",2024-05-24
06,061,0003,44201,1,38.93568,-121.09959,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8421,95.0,Y,348,365,0,0,0,0,Certified,0.040046,0.010002,0.067,2023-07-19 11:00,0.066,2023-07-11 12:00,0.066,2023-08-31 11:00,0.064,2023-06-30 11:00,,,,,0.064,0.061,0.056,0.054,0.047,0.039,0.027,Auburn-Atwood,"11645 Atwood Street, Auburn",California,Placer,Auburn,40900,"Sacramento--Roseville--Arden-Arcade, CA",2024-05-24
06,061,0003,44201,1,38.93568,-121.09959,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,5963,95.0,Y,347,365,0,0,0,0,Certified,0.040084,0.010066,0.067,2023-07-19 11:00,0.066,2023-07-11 12:00,0.066,2023-08-31 11:00,0.064,2023-06-30 11:00,,,,,0.064,0.061,0.056,0.054,0.047,0.039,0.027,Auburn-Atwood,"11645 Atwood Street, Auburn",California,Placer,Auburn,40900,"Sacramento--Roseville--Arden-Arcade, CA",2024-05-24
06,029,0014,44201,1,35.356615,-119.062613,NAD83,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,8351,99.0,Y,362,365,0,409,0,0,Certified,0.046787,0.013934,0.088,2023-08-30 16:00,0.083,2023-08-23 15:00,0.083,2023-08-31 13:00,0.081,2023-08-17 11:00,,,,,0.081,0.076,0.072,0.067,0.057,0.045,0.031,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-24
06,029,0014,44201,1,35.356615,-119.062613,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8689,98.0,Y,359,365,0,0,0,0,Certified,0.042058,0.0135,0.079,2023-08-31 09:00,0.078,2023-08-24 10:00,0.078,2023-08-30 11:00,0.075,2023-08-23 11:00,,,,,0.075,0.07,0.064,0.061,0.052,0.04,0.026,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-24
06,029,0014,44201,1,35.356615,-119.062613,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8689,98.0,Y,359,365,0,0,3,3,Certified,0.042058,0.0135,0.079,2023-08-31 09:00,0.078,2023-08-24 10:00,0.078,2023-08-30 11:00,0.075,2023-08-23 11:00,,,,,0.075,0.07,0.064,0.061,0.052,0.04,0.026,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-24
06,029,0014,44201,1,35.356615,-119.062613,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,6167,99.0,Y,360,365,0,0,7,7,Certified,0.042153,0.013452,0.079,2023-08-31 09:00,0.078,2023-08-24 10:00,0.078,2023-08-30 11:00,0.075,2023-08-23 11:00,,,,,0.075,0.07,0.064,0.061,0.053,0.04,0.027,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-24
06,029,2012,44201,1,35.331612,-118.999961,NAD83,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Instrumental - Chemiluminescence API Model 265E and T265,2023,Parts per million,No Events,8006,94.0,Y,343,365,0,754,0,0,Certified,0.052679,0.016795,0.098,2023-08-23 14:00,0.097,2023-08-29 11:00,0.094,2023-07-28 12:00,0.091,2023-08-24 12:00,,,,,0.091,0.089,0.084,0.075,0.065,0.051,0.033,Bakersfield-Muni,2000 South Union Ave. Bakersfield CA  93307,California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-24
06,029,2012,44201,1,35.331612,-118.999961,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8401,94.0,Y,342,365,0,0,0,0,Certified,0.046681,0.01608,0.084,2023-07-22 10:00,0.084,2023-08-24 10:00,0.083,2023-07-16 09:00,0.082,2023-08-23 11:00,,,,,0.082,0.08,0.074,0.068,0.059,0.045,0.026,Bakersfield-Muni,2000 South Union Ave. Bakersfield CA  93307,California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-24
06,029,2012,44201,1,35.331612,-118.999961,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8401,94.0,Y,343,365,0,0,16,16,Certified,0.046784,0.01617,0.084,2023-07-22 10:00,0.084,2023-08-24 10:00,0.083,2023-07-16 09:00,0.082,2023-08-23 11:00,,,,,0.082,0.081,0.075,0.068,0.059,0.045,0.026,Bakersfield-Muni,2000 South Union Ave. Bakersfield CA  93307,California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-24
06,029,2012,44201,1,35.331612,-118.999961,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,5963,94.0,Y,343,365,0,0,25,25,Certified,0.046977,0.015981,0.084,2023-07-22 10:00,0.084,2023-08-24 10:00,0.083,2023-07-16 09:00,0.082,2023-08-23 11:00,,,,,0.082,0.081,0.075,0.068,0.059,0.045,0.026,Bakersfield-Muni,2000 South Union Ave. Bakersfield CA  93307,California,Kern,Bakersfield,12540,"Bakersfield, CA",2024-05-24
06,065,0012,44201,1,33.92086,-116.85841,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,8675,97.0,Y,355,365,0,85,2,2,Certified,0.060552,0.019559,0.14,2023-07-15 15:00,0.136,2023-07-14 15:00,0.116,2023-07-22 14:00,0.114,2023-07-25 16:00,,,,,0.114,0.108,0.1,0.09,0.073,0.055,0.042,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-24
06,065,0012,44201,1,33.92086,-116.85841,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8626,97.0,Y,354,365,0,0,13,13,Certified,0.053664,0.015041,0.106,2023-07-15 11:00,0.103,2023-07-14 13:00,0.096,2023-08-04 11:00,0.095,2023-05-16 11:00,,,,,0.095,0.092,0.082,0.076,0.063,0.05,0.038,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-24
06,065,0012,44201,1,33.92086,-116.85841,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8626,98.0,Y,356,365,0,0,38,38,Certified,0.053806,0.015118,0.106,2023-07-15 11:00,0.103,2023-07-14 13:00,0.096,2023-08-04 11:00,0.095,2023-05-16 11:00,,,,,0.095,0.092,0.082,0.076,0.063,0.05,0.038,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-24
06,065,0012,44201,1,33.92086,-116.85841,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,6122,97.0,Y,354,365,0,0,51,51,Certified,0.053887,0.01511,0.106,2023-07-15 11:00,0.103,2023-07-14 13:00,0.096,2023-08-04 11:00,0.095,2023-05-16 11:00,,,,,0.095,0.092,0.082,0.076,0.063,0.05,0.038,Banning Airport,"200 S. HATHAWAY ST., BANNING CA",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-24
06,065,1016,44201,1,33.944713,-116.830074,NAD83,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2023,Parts per million,No Events,8430,99.0,Y,361,365,0,330,2,2,Requested but denied,0.06082,0.020995,0.144,2023-07-15 15:00,0.14,2023-07-14 16:00,0.119,2023-07-22 14:00,0.117,2023-08-04 16:00,,,,,0.117,0.112,0.101,0.093,0.074,0.055,0.041,Morongo Air Monitoring Station,"12160 Santiago Rd. Banning, CA 92220",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-24
06,065,1016,44201,1,33.944713,-116.830074,NAD83,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8652,98.0,Y,356,365,0,0,19,19,Requested but denied,0.053815,0.01601,0.112,2023-07-14 14:00,0.104,2023-07-15 10:00,0.102,2023-08-04 11:00,0.099,2023-05-16 11:00,,,,,0.099,0.092,0.085,0.077,0.065,0.05,0.038,Morongo Air Monitoring Station,"12160 Santiago Rd. Banning, CA 92220",California,Riverside,Banning,40140,"Riverside-San Bernardino-Ontario, CA",2024-05-24
